No.,Time,Temperature℉
733,2020-01-25 00:11:39,52.8
734,2020-01-25 00:26:39,52.8
735,2020-01-25 00:41:39,52.8
736,2020-01-25 00:56:39,52.8
737,2020-01-25 01:11:39,52.8
738,2020-01-25 01:26:39,52.8
739,2020-01-25 01:41:39,52.8
740,2020-01-25 01:56:39,52.8
741,2020-01-25 02:11:39,52.8
742,2020-01-25 02:26:39,52.8
743,2020-01-25 02:41:39,52.8
744,2020-01-25 02:56:39,52.8
745,2020-01-25 03:11:39,52.8
746,2020-01-25 03:26:39,52.8
747,2020-01-25 03:41:39,52.8
748,2020-01-25 03:56:39,52.8
749,2020-01-25 04:11:39,52.8
750,2020-01-25 04:26:39,52.8
751,2020-01-25 04:41:39,52.8
752,2020-01-25 04:56:39,52.8
753,2020-01-25 05:11:39,52.8
754,2020-01-25 05:26:39,52.8
755,2020-01-25 05:41:39,52.8
756,2020-01-25 05:56:39,52.8
757,2020-01-25 06:11:39,52.8
758,2020-01-25 06:26:39,52.8
759,2020-01-25 06:41:39,52.8
760,2020-01-25 06:56:39,52.8
761,2020-01-25 07:11:39,52.8
762,2020-01-25 07:26:39,52.8
763,2020-01-25 07:41:39,52.8
764,2020-01-25 07:56:39,52.8
765,2020-01-25 08:11:39,52.8
766,2020-01-25 08:26:39,52.8
767,2020-01-25 08:41:39,52.8
768,2020-01-25 08:56:39,52.8
769,2020-01-25 09:11:39,52.8
770,2020-01-25 09:26:39,52.8
771,2020-01-25 09:41:39,52.8
772,2020-01-25 09:56:39,52.8
773,2020-01-25 10:11:39,52.8
774,2020-01-25 10:26:39,52.8
775,2020-01-25 10:41:39,52.8
776,2020-01-25 10:56:39,52.8
777,2020-01-25 11:11:39,52.8
778,2020-01-25 11:26:39,52.8
779,2020-01-25 11:41:39,52.8
780,2020-01-25 11:56:39,52.8
781,2020-01-25 12:11:39,52.8
782,2020-01-25 12:26:39,52.8
783,2020-01-25 12:41:39,52.8
784,2020-01-25 12:56:39,53.0
785,2020-01-25 13:11:39,53.0
786,2020-01-25 13:26:39,53.0
787,2020-01-25 13:41:39,53.0
788,2020-01-25 13:56:39,53.0
789,2020-01-25 14:11:39,53.0
790,2020-01-25 14:26:39,53.0
791,2020-01-25 14:41:39,53.0
792,2020-01-25 14:56:39,53.0
793,2020-01-25 15:11:39,53.0
794,2020-01-25 15:26:39,53.0
795,2020-01-25 15:41:39,53.0
796,2020-01-25 15:56:39,53.0
797,2020-01-25 16:11:39,53.0
798,2020-01-25 16:26:39,53.0
799,2020-01-25 16:41:39,53.0
800,2020-01-25 16:56:39,53.0
801,2020-01-25 17:11:39,53.0
802,2020-01-25 17:26:39,53.0
803,2020-01-25 17:41:39,52.8
804,2020-01-25 17:56:39,52.8
805,2020-01-25 18:11:39,53.0
806,2020-01-25 18:26:39,53.0
807,2020-01-25 18:41:39,53.0
808,2020-01-25 18:56:39,53.0
809,2020-01-25 19:11:39,53.0
810,2020-01-25 19:26:39,52.8
811,2020-01-25 19:41:39,52.8
812,2020-01-25 19:56:39,52.8
813,2020-01-25 20:11:39,52.8
814,2020-01-25 20:26:39,52.8
815,2020-01-25 20:41:39,52.8
816,2020-01-25 20:56:39,52.8
817,2020-01-25 21:11:39,52.8
818,2020-01-25 21:26:39,52.8
819,2020-01-25 21:41:39,52.8
820,2020-01-25 21:56:39,52.8
821,2020-01-25 22:11:39,52.8
822,2020-01-25 22:26:39,52.8
823,2020-01-25 22:41:39,52.8
824,2020-01-25 22:56:39,52.8
825,2020-01-25 23:11:39,52.8
826,2020-01-25 23:26:39,52.8
827,2020-01-25 23:41:39,52.8
828,2020-01-25 23:56:39,52.8
829,2020-01-26 00:11:39,52.8
830,2020-01-26 00:26:39,52.8
831,2020-01-26 00:41:39,52.8
832,2020-01-26 00:56:39,53.0
833,2020-01-26 01:11:39,52.8
834,2020-01-26 01:26:39,53.0
835,2020-01-26 01:41:39,53.0
836,2020-01-26 01:56:39,53.0
837,2020-01-26 02:11:39,53.0
838,2020-01-26 02:26:39,53.0
839,2020-01-26 02:41:39,53.0
840,2020-01-26 02:56:39,53.0
841,2020-01-26 03:11:39,53.0
842,2020-01-26 03:26:39,53.0
843,2020-01-26 03:41:39,53.0
844,2020-01-26 03:56:39,53.0
845,2020-01-26 04:11:39,53.0
846,2020-01-26 04:26:39,53.0
847,2020-01-26 04:41:39,53.0
848,2020-01-26 04:56:39,53.0
849,2020-01-26 05:11:39,53.0
850,2020-01-26 05:26:39,53.0
851,2020-01-26 05:41:39,53.0
852,2020-01-26 05:56:39,53.0
853,2020-01-26 06:11:39,53.0
854,2020-01-26 06:26:39,53.0
855,2020-01-26 06:41:39,53.0
856,2020-01-26 06:56:39,53.0
857,2020-01-26 07:11:39,53.0
858,2020-01-26 07:26:39,53.0
859,2020-01-26 07:41:39,53.0
860,2020-01-26 07:56:39,53.0
861,2020-01-26 08:11:39,53.0
862,2020-01-26 08:26:39,53.0
863,2020-01-26 08:41:39,53.0
864,2020-01-26 08:56:39,53.0
865,2020-01-26 09:11:39,53.0
866,2020-01-26 09:26:39,53.0
867,2020-01-26 09:41:39,53.0
868,2020-01-26 09:56:39,53.0
869,2020-01-26 10:11:39,53.2
870,2020-01-26 10:26:39,53.2
871,2020-01-26 10:41:39,53.2
872,2020-01-26 10:56:39,53.2
873,2020-01-26 11:11:39,53.2
874,2020-01-26 11:26:39,53.2
875,2020-01-26 11:41:39,53.2
876,2020-01-26 11:56:39,53.2
877,2020-01-26 12:11:39,53.6
878,2020-01-26 12:26:39,53.4
879,2020-01-26 12:41:39,53.6
880,2020-01-26 12:56:39,53.4
881,2020-01-26 13:11:39,53.2
882,2020-01-26 13:26:39,53.4
883,2020-01-26 13:41:39,53.4
884,2020-01-26 13:56:39,53.4
885,2020-01-26 14:11:39,53.2
886,2020-01-26 14:26:39,53.2
887,2020-01-26 14:41:39,53.2
888,2020-01-26 14:56:39,53.2
889,2020-01-26 15:11:39,53.2
890,2020-01-26 15:26:39,53.2
891,2020-01-26 15:41:39,53.2
892,2020-01-26 15:56:39,53.2
893,2020-01-26 16:11:39,53.2
894,2020-01-26 16:26:39,53.2
895,2020-01-26 16:41:39,53.2
896,2020-01-26 16:56:39,53.2
897,2020-01-26 17:11:39,53.2
898,2020-01-26 17:26:39,53.2
899,2020-01-26 17:41:39,53.2
900,2020-01-26 17:56:39,53.2
901,2020-01-26 18:11:39,53.2
902,2020-01-26 18:26:39,53.2
903,2020-01-26 18:41:39,53.2
904,2020-01-26 18:56:39,53.2
905,2020-01-26 19:11:39,53.2
906,2020-01-26 19:26:39,53.0
907,2020-01-26 19:41:39,53.2
908,2020-01-26 19:56:39,53.0
909,2020-01-26 20:11:39,53.0
910,2020-01-26 20:26:39,53.0
911,2020-01-26 20:41:39,53.0
912,2020-01-26 20:56:39,53.0
913,2020-01-26 21:11:39,53.0
914,2020-01-26 21:26:39,53.0
915,2020-01-26 21:41:39,53.0
916,2020-01-26 21:56:39,53.0
917,2020-01-26 22:11:39,53.0
918,2020-01-26 22:26:39,53.0
919,2020-01-26 22:41:39,53.0
920,2020-01-26 22:56:39,53.0
921,2020-01-26 23:11:39,53.0
922,2020-01-26 23:26:39,53.0
923,2020-01-26 23:41:39,53.0
924,2020-01-26 23:56:39,53.2
925,2020-01-27 00:11:39,53.2
926,2020-01-27 00:26:39,53.2
927,2020-01-27 00:41:39,53.2
928,2020-01-27 00:56:39,53.2
929,2020-01-27 01:11:39,53.2
930,2020-01-27 01:26:39,52.8
931,2020-01-27 01:41:39,53.0
932,2020-01-27 01:56:39,53.2
933,2020-01-27 02:11:39,53.2
934,2020-01-27 02:26:39,53.2
935,2020-01-27 02:41:39,53.2
936,2020-01-27 02:56:39,53.2
937,2020-01-27 03:11:39,53.2
938,2020-01-27 03:26:39,53.0
939,2020-01-27 03:41:39,53.2
940,2020-01-27 03:56:39,53.0
941,2020-01-27 04:11:39,53.0
942,2020-01-27 04:26:39,53.2
943,2020-01-27 04:41:39,53.0
944,2020-01-27 04:56:39,53.2
945,2020-01-27 05:11:39,53.2
946,2020-01-27 05:26:39,53.2
947,2020-01-27 05:41:39,53.2
948,2020-01-27 05:56:39,53.2
949,2020-01-27 06:11:39,53.2
950,2020-01-27 06:26:39,53.0
951,2020-01-27 06:41:39,53.2
952,2020-01-27 06:56:39,53.0
953,2020-01-27 07:11:39,52.8
954,2020-01-27 07:26:39,53.0
955,2020-01-27 07:41:39,53.0
956,2020-01-27 07:56:39,53.0
957,2020-01-27 08:11:39,53.0
958,2020-01-27 08:26:39,53.0
959,2020-01-27 08:41:39,53.2
960,2020-01-27 08:56:39,53.2
961,2020-01-27 09:11:39,53.2
962,2020-01-27 09:26:39,53.2
963,2020-01-27 09:41:39,53.2
964,2020-01-27 09:56:39,53.2
965,2020-01-27 10:11:39,53.2
966,2020-01-27 10:26:39,53.2
967,2020-01-27 10:41:39,53.2
968,2020-01-27 10:56:39,53.2
969,2020-01-27 11:11:39,53.2
970,2020-01-27 11:26:39,53.2
971,2020-01-27 11:41:39,53.2
972,2020-01-27 11:56:39,53.2
973,2020-01-27 12:11:39,53.2
974,2020-01-27 12:26:39,53.4
975,2020-01-27 12:41:39,53.6
976,2020-01-27 12:56:39,53.6
977,2020-01-27 13:11:39,53.2
978,2020-01-27 13:26:39,53.2
979,2020-01-27 13:41:39,53.2
980,2020-01-27 13:56:39,53.2
981,2020-01-27 14:11:39,53.4
982,2020-01-27 14:26:39,53.4
983,2020-01-27 14:41:39,53.2
984,2020-01-27 14:56:39,53.4
985,2020-01-27 15:11:39,53.4
986,2020-01-27 15:26:39,53.4
987,2020-01-27 15:41:39,53.2
988,2020-01-27 15:56:39,53.2
989,2020-01-27 16:11:39,53.2
990,2020-01-27 16:26:39,53.2
991,2020-01-27 16:41:39,53.4
992,2020-01-27 16:56:39,53.4
993,2020-01-27 17:11:39,53.4
994,2020-01-27 17:26:39,53.4
995,2020-01-27 17:41:39,53.4
996,2020-01-27 17:56:39,53.4
997,2020-01-27 18:11:39,53.4
998,2020-01-27 18:26:39,53.4
999,2020-01-27 18:41:39,53.2
1000,2020-01-27 18:56:39,53.2
1001,2020-01-27 19:11:39,53.2
1002,2020-01-27 19:26:39,53.2
1003,2020-01-27 19:41:39,53.2
1004,2020-01-27 19:56:39,53.2
1005,2020-01-27 20:11:39,53.2
1006,2020-01-27 20:26:39,53.2
1007,2020-01-27 20:41:39,53.2
1008,2020-01-27 20:56:39,53.2
1009,2020-01-27 21:11:39,53.2
1010,2020-01-27 21:26:39,53.2
1011,2020-01-27 21:41:39,53.2
1012,2020-01-27 21:56:39,53.2
1013,2020-01-27 22:11:39,53.2
1014,2020-01-27 22:26:39,53.2
1015,2020-01-27 22:41:39,53.2
1016,2020-01-27 22:56:39,53.2
1017,2020-01-27 23:11:39,53.2
1018,2020-01-27 23:26:39,53.2
1019,2020-01-27 23:41:39,53.2
1020,2020-01-27 23:56:39,53.2
1021,2020-01-28 00:11:39,53.2
1022,2020-01-28 00:26:39,53.2
1023,2020-01-28 00:41:39,53.2
1024,2020-01-28 00:56:39,53.2
1025,2020-01-28 01:11:39,53.2
1026,2020-01-28 01:26:39,53.2
1027,2020-01-28 01:41:39,53.2
1028,2020-01-28 01:56:39,53.2
1029,2020-01-28 02:11:39,53.2
1030,2020-01-28 02:26:39,53.2
1031,2020-01-28 02:41:39,53.2
1032,2020-01-28 02:56:39,53.2
1033,2020-01-28 03:11:39,53.2
1034,2020-01-28 03:26:39,53.2
1035,2020-01-28 03:41:39,53.2
1036,2020-01-28 03:56:39,53.2
1037,2020-01-28 04:11:39,53.2
1038,2020-01-28 04:26:39,53.2
1039,2020-01-28 04:41:39,53.2
1040,2020-01-28 04:56:39,53.2
1041,2020-01-28 05:11:39,53.2
1042,2020-01-28 05:26:39,53.2
1043,2020-01-28 05:41:39,53.2
1044,2020-01-28 05:56:39,53.2
1045,2020-01-28 06:11:39,53.2
1046,2020-01-28 06:26:39,53.2
1047,2020-01-28 06:41:39,53.2
1048,2020-01-28 06:56:39,53.2
1049,2020-01-28 07:11:39,53.2
1050,2020-01-28 07:26:39,53.2
1051,2020-01-28 07:41:39,53.2
1052,2020-01-28 07:56:39,53.2
1053,2020-01-28 08:11:39,53.2
1054,2020-01-28 08:26:39,53.2
1055,2020-01-28 08:41:39,53.2
1056,2020-01-28 08:56:39,53.2
1057,2020-01-28 09:11:39,53.2
1058,2020-01-28 09:26:39,53.2
1059,2020-01-28 09:41:39,53.2
1060,2020-01-28 09:56:39,53.2
1061,2020-01-28 10:11:39,53.2
1062,2020-01-28 10:26:39,53.4
1063,2020-01-28 10:41:39,53.2
1064,2020-01-28 10:56:39,53.4
1065,2020-01-28 11:11:39,53.2
1066,2020-01-28 11:26:39,53.4
1067,2020-01-28 11:41:39,53.4
1068,2020-01-28 11:56:39,53.4
1069,2020-01-28 12:11:39,53.4
1070,2020-01-28 12:26:39,53.4
1071,2020-01-28 12:41:39,53.4
1072,2020-01-28 12:56:39,53.6
1073,2020-01-28 13:11:39,53.6
1074,2020-01-28 13:26:39,53.6
1075,2020-01-28 13:41:39,53.6
1076,2020-01-28 13:56:39,53.6
1077,2020-01-28 14:11:39,53.6
1078,2020-01-28 14:26:39,53.4
1079,2020-01-28 14:41:39,53.4
1080,2020-01-28 14:56:39,53.4
1081,2020-01-28 15:11:39,53.6
1082,2020-01-28 15:26:39,53.4
1083,2020-01-28 15:41:39,53.4
1084,2020-01-28 15:56:39,53.4
1085,2020-01-28 16:11:39,53.4
1086,2020-01-28 16:26:39,53.4
1087,2020-01-28 16:41:39,53.4
1088,2020-01-28 16:56:39,53.4
1089,2020-01-28 17:11:39,53.4
1090,2020-01-28 17:26:39,53.4
1091,2020-01-28 17:41:39,53.4
1092,2020-01-28 17:56:39,53.4
1093,2020-01-28 18:11:39,53.4
1094,2020-01-28 18:26:39,53.4
1095,2020-01-28 18:41:39,53.4
1096,2020-01-28 18:56:39,53.4
1097,2020-01-28 19:11:39,53.4
1098,2020-01-28 19:26:39,53.4
1099,2020-01-28 19:41:39,53.4
1100,2020-01-28 19:56:39,53.4
1101,2020-01-28 20:11:39,53.4
1102,2020-01-28 20:26:39,53.4
1103,2020-01-28 20:41:39,53.4
1104,2020-01-28 20:56:39,53.2
1105,2020-01-28 21:11:39,53.2
1106,2020-01-28 21:26:39,53.2
1107,2020-01-28 21:41:39,53.2
1108,2020-01-28 21:56:39,53.2
1109,2020-01-28 22:11:39,53.2
1110,2020-01-28 22:26:39,53.2
1111,2020-01-28 22:41:39,53.2
1112,2020-01-28 22:56:39,53.2
1113,2020-01-28 23:11:39,53.2
1114,2020-01-28 23:26:39,53.4
1115,2020-01-28 23:41:39,53.4
1116,2020-01-28 23:56:39,53.4
1117,2020-01-29 00:11:39,53.4
1118,2020-01-29 00:26:39,53.4
1119,2020-01-29 00:41:39,53.4
1120,2020-01-29 00:56:39,53.4
1121,2020-01-29 01:11:39,53.4
1122,2020-01-29 01:26:39,53.4
1123,2020-01-29 01:41:39,53.4
1124,2020-01-29 01:56:39,53.4
1125,2020-01-29 02:11:39,53.2
1126,2020-01-29 02:26:39,53.2
1127,2020-01-29 02:41:39,53.2
1128,2020-01-29 02:56:39,53.2
1129,2020-01-29 03:11:39,53.4
1130,2020-01-29 03:26:39,53.4
1131,2020-01-29 03:41:39,53.4
1132,2020-01-29 03:56:39,53.2
1133,2020-01-29 04:11:39,53.2
1134,2020-01-29 04:26:39,53.2
1135,2020-01-29 04:41:39,53.2
1136,2020-01-29 04:56:39,53.2
1137,2020-01-29 05:11:39,53.2
1138,2020-01-29 05:26:39,53.2
1139,2020-01-29 05:41:39,53.4
1140,2020-01-29 05:56:39,53.2
1141,2020-01-29 06:11:39,53.2
1142,2020-01-29 06:26:39,53.2
1143,2020-01-29 06:41:39,53.2
1144,2020-01-29 06:56:39,53.2
1145,2020-01-29 07:11:39,53.2
1146,2020-01-29 07:26:39,53.2
1147,2020-01-29 07:41:39,53.2
1148,2020-01-29 07:56:39,53.2
1149,2020-01-29 08:11:39,53.2
1150,2020-01-29 08:26:39,53.2
1151,2020-01-29 08:41:39,53.2
1152,2020-01-29 08:56:39,53.2
1153,2020-01-29 09:11:39,53.2
1154,2020-01-29 09:26:39,53.2
1155,2020-01-29 09:41:39,53.2
1156,2020-01-29 09:56:39,53.4
1157,2020-01-29 10:11:39,53.4
1158,2020-01-29 10:26:39,53.4
1159,2020-01-29 10:41:39,53.4
1160,2020-01-29 10:56:39,53.6
1161,2020-01-29 11:11:39,53.4
1162,2020-01-29 11:26:39,53.4
1163,2020-01-29 11:41:39,53.4
1164,2020-01-29 11:56:39,53.4
1165,2020-01-29 12:11:39,53.6
1166,2020-01-29 12:26:39,53.6
1167,2020-01-29 12:41:39,53.6
1168,2020-01-29 12:56:39,53.6
1169,2020-01-29 13:11:39,53.6
1170,2020-01-29 13:26:39,53.6
1171,2020-01-29 13:41:39,53.6
1172,2020-01-29 13:56:39,53.7
1173,2020-01-29 14:11:39,53.7
1174,2020-01-29 14:26:39,53.7
1175,2020-01-29 14:41:39,53.7
1176,2020-01-29 14:56:39,53.4
1177,2020-01-29 15:11:39,53.4
1178,2020-01-29 15:26:39,53.4
1179,2020-01-29 15:41:39,53.4
1180,2020-01-29 15:56:39,53.4
1181,2020-01-29 16:11:39,53.4
1182,2020-01-29 16:26:39,53.4
1183,2020-01-29 16:41:39,53.4
1184,2020-01-29 16:56:39,53.4
1185,2020-01-29 17:11:39,53.4
1186,2020-01-29 17:26:39,53.4
1187,2020-01-29 17:41:39,53.4
1188,2020-01-29 17:56:39,53.4
1189,2020-01-29 18:11:39,53.4
1190,2020-01-29 18:26:39,53.4
1191,2020-01-29 18:41:39,53.4
1192,2020-01-29 18:56:39,53.4
1193,2020-01-29 19:11:39,53.4
1194,2020-01-29 19:26:39,53.4
1195,2020-01-29 19:41:39,53.4
1196,2020-01-29 19:56:39,53.4
1197,2020-01-29 20:11:39,53.4
1198,2020-01-29 20:26:39,53.4
1199,2020-01-29 20:41:39,53.4
1200,2020-01-29 20:56:39,53.4
1201,2020-01-29 21:11:39,53.4
1202,2020-01-29 21:26:39,53.4
1203,2020-01-29 21:41:39,53.4
1204,2020-01-29 21:56:39,53.6
1205,2020-01-29 22:11:39,53.6
1206,2020-01-29 22:26:39,53.4
1207,2020-01-29 22:41:39,53.4
1208,2020-01-29 22:56:39,53.4
1209,2020-01-29 23:11:39,53.4
1210,2020-01-29 23:26:39,53.4
1211,2020-01-29 23:41:39,53.4
1212,2020-01-29 23:56:39,53.2
1213,2020-01-30 00:11:39,53.2
1214,2020-01-30 00:26:39,53.4
1215,2020-01-30 00:41:39,53.4
1216,2020-01-30 00:56:39,53.4
1217,2020-01-30 01:11:39,53.4
1218,2020-01-30 01:26:39,53.4
1219,2020-01-30 01:41:39,53.4
1220,2020-01-30 01:56:39,53.4
1221,2020-01-30 02:11:39,53.4
1222,2020-01-30 02:26:39,53.4
1223,2020-01-30 02:41:39,53.4
1224,2020-01-30 02:56:39,53.2
1225,2020-01-30 03:11:39,53.2
1226,2020-01-30 03:26:39,53.2
1227,2020-01-30 03:41:39,53.4
1228,2020-01-30 03:56:39,53.4
1229,2020-01-30 04:11:39,53.4
1230,2020-01-30 04:26:39,53.4
1231,2020-01-30 04:41:39,53.4
1232,2020-01-30 04:56:39,53.4
1233,2020-01-30 05:11:39,53.4
1234,2020-01-30 05:26:39,53.4
1235,2020-01-30 05:41:39,53.4
1236,2020-01-30 05:56:39,53.4
1237,2020-01-30 06:11:39,53.4
1238,2020-01-30 06:26:39,53.4
1239,2020-01-30 06:41:39,53.4
1240,2020-01-30 06:56:39,53.4
1241,2020-01-30 07:11:39,53.4
1242,2020-01-30 07:26:39,53.4
1243,2020-01-30 07:41:39,53.4
1244,2020-01-30 07:56:39,53.4
1245,2020-01-30 08:11:39,53.4
1246,2020-01-30 08:26:39,53.4
1247,2020-01-30 08:41:39,53.4
1248,2020-01-30 08:56:39,53.4
1249,2020-01-30 09:11:39,53.4
1250,2020-01-30 09:26:39,53.4
1251,2020-01-30 09:41:39,53.4
1252,2020-01-30 09:56:39,53.6
1253,2020-01-30 10:11:39,53.6
1254,2020-01-30 10:26:39,53.6
1255,2020-01-30 10:41:39,53.6
1256,2020-01-30 10:56:39,53.6
1257,2020-01-30 11:11:39,53.6
1258,2020-01-30 11:26:39,53.6
1259,2020-01-30 11:41:39,53.4
1260,2020-01-30 11:56:39,53.6
1261,2020-01-30 12:11:39,53.6
1262,2020-01-30 12:26:39,53.7
1263,2020-01-30 12:41:39,53.7
1264,2020-01-30 12:56:39,53.7
1265,2020-01-30 13:11:39,53.7
1266,2020-01-30 13:26:39,53.7
1267,2020-01-30 13:41:39,53.7
1268,2020-01-30 13:56:39,53.7
1269,2020-01-30 14:11:39,53.7
1270,2020-01-30 14:26:39,53.9
1271,2020-01-30 14:41:39,53.9
1272,2020-01-30 14:56:39,53.9
1273,2020-01-30 15:11:39,53.9
1274,2020-01-30 15:26:39,54.1
1275,2020-01-30 15:41:39,53.9
1276,2020-01-30 15:56:39,53.9
1277,2020-01-30 16:11:39,53.9
1278,2020-01-30 16:26:39,53.7
1279,2020-01-30 16:41:39,53.7
1280,2020-01-30 16:56:39,53.7
1281,2020-01-30 17:11:39,53.7
1282,2020-01-30 17:26:39,53.7
1283,2020-01-30 17:41:39,53.7
1284,2020-01-30 17:56:39,53.7
1285,2020-01-30 18:11:39,53.6
1286,2020-01-30 18:26:39,53.6
1287,2020-01-30 18:41:39,53.6
1288,2020-01-30 18:56:39,53.6
1289,2020-01-30 19:11:39,53.6
1290,2020-01-30 19:26:39,53.6
1291,2020-01-30 19:41:39,53.4
1292,2020-01-30 19:56:39,53.4
1293,2020-01-30 20:11:39,53.4
1294,2020-01-30 20:26:39,53.4
1295,2020-01-30 20:41:39,53.4
1296,2020-01-30 20:56:39,53.4
1297,2020-01-30 21:11:39,53.4
1298,2020-01-30 21:26:39,53.4
1299,2020-01-30 21:41:39,53.4
1300,2020-01-30 21:56:39,53.4
1301,2020-01-30 22:11:39,53.4
1302,2020-01-30 22:26:39,53.4
1303,2020-01-30 22:41:39,53.6
1304,2020-01-30 22:56:39,53.6
1305,2020-01-30 23:11:39,53.6
1306,2020-01-30 23:26:39,53.6
1307,2020-01-30 23:41:39,53.6
1308,2020-01-30 23:56:39,53.6
1309,2020-01-31 00:11:39,53.4
1310,2020-01-31 00:26:39,53.4
1311,2020-01-31 00:41:39,53.4
1312,2020-01-31 00:56:39,53.4
1313,2020-01-31 01:11:39,53.4
1314,2020-01-31 01:26:39,53.4
1315,2020-01-31 01:41:39,53.4
1316,2020-01-31 01:56:39,53.4
1317,2020-01-31 02:11:39,53.4
1318,2020-01-31 02:26:39,53.4
1319,2020-01-31 02:41:39,53.4
1320,2020-01-31 02:56:39,53.4
1321,2020-01-31 03:11:39,53.4
1322,2020-01-31 03:26:39,53.4
1323,2020-01-31 03:41:39,53.4
1324,2020-01-31 03:56:39,53.4
1325,2020-01-31 04:11:39,53.4
1326,2020-01-31 04:26:39,53.4
1327,2020-01-31 04:41:39,53.4
1328,2020-01-31 04:56:39,53.2
1329,2020-01-31 05:11:39,53.4
1330,2020-01-31 05:26:39,53.4
1331,2020-01-31 05:41:39,53.4
1332,2020-01-31 05:56:39,53.4
1333,2020-01-31 06:11:39,53.4
1334,2020-01-31 06:26:39,53.4
1335,2020-01-31 06:41:39,53.4
1336,2020-01-31 06:56:39,53.4
1337,2020-01-31 07:11:39,53.4
1338,2020-01-31 07:26:39,53.4
1339,2020-01-31 07:41:39,53.4
1340,2020-01-31 07:56:39,53.4
1341,2020-01-31 08:11:39,53.4
1342,2020-01-31 08:26:39,53.4
1343,2020-01-31 08:41:39,53.4
1344,2020-01-31 08:56:39,53.4
1345,2020-01-31 09:11:39,53.4
1346,2020-01-31 09:26:39,53.4
1347,2020-01-31 09:41:39,53.4
1348,2020-01-31 09:56:39,53.6
1349,2020-01-31 10:11:39,53.6
1350,2020-01-31 10:26:39,53.6
1351,2020-01-31 10:41:39,53.6
1352,2020-01-31 10:56:39,53.7
1353,2020-01-31 11:11:39,53.6
1354,2020-01-31 11:26:39,53.7
1355,2020-01-31 11:41:39,53.6
1356,2020-01-31 11:56:39,53.6
1357,2020-01-31 12:11:39,53.6
1358,2020-01-31 12:26:39,53.6
1359,2020-01-31 12:41:39,53.7
1360,2020-01-31 12:56:39,53.7
1361,2020-01-31 13:11:39,53.9
1362,2020-01-31 13:26:39,53.9
1363,2020-01-31 13:41:39,53.9
1364,2020-01-31 13:56:39,54.1
1365,2020-01-31 14:11:39,54.3
1366,2020-01-31 14:26:39,54.3
1367,2020-01-31 14:41:39,54.3
1368,2020-01-31 14:56:39,54.3
1369,2020-01-31 15:11:39,54.3
1370,2020-01-31 15:26:39,54.3
1371,2020-01-31 15:41:39,54.3
1372,2020-01-31 15:56:39,54.3
1373,2020-01-31 16:11:39,54.3
1374,2020-01-31 16:26:39,54.3
1375,2020-01-31 16:41:39,54.3
1376,2020-01-31 16:56:39,54.3
1377,2020-01-31 17:11:39,54.1
1378,2020-01-31 17:26:39,53.9
1379,2020-01-31 17:41:39,53.9
1380,2020-01-31 17:56:39,53.9
1381,2020-01-31 18:11:39,53.9
1382,2020-01-31 18:26:39,53.9
1383,2020-01-31 18:41:39,53.9
1384,2020-01-31 18:56:39,53.9
1385,2020-01-31 19:11:39,53.7
1386,2020-01-31 19:26:39,53.7
1387,2020-01-31 19:41:39,53.7
1388,2020-01-31 19:56:39,53.7
1389,2020-01-31 20:11:39,53.7
1390,2020-01-31 20:26:39,53.7
1391,2020-01-31 20:41:39,53.7
1392,2020-01-31 20:56:39,53.7
1393,2020-01-31 21:11:39,53.7
1394,2020-01-31 21:26:39,53.7
1395,2020-01-31 21:41:39,53.7
1396,2020-01-31 21:56:39,53.7
1397,2020-01-31 22:11:39,53.7
1398,2020-01-31 22:26:39,53.6
1399,2020-01-31 22:41:39,53.6
1400,2020-01-31 22:56:39,53.7
1401,2020-01-31 23:11:39,53.7
1402,2020-01-31 23:26:39,53.7
1403,2020-01-31 23:41:39,53.6
1404,2020-01-31 23:56:39,53.7
1405,2020-02-01 00:11:39,53.7
1406,2020-02-01 00:26:39,53.6
1407,2020-02-01 00:41:39,53.6
1408,2020-02-01 00:56:39,53.6
1409,2020-02-01 01:11:39,53.6
1410,2020-02-01 01:26:39,53.6
1411,2020-02-01 01:41:39,53.6
1412,2020-02-01 01:56:39,53.6
1413,2020-02-01 02:11:39,53.6
1414,2020-02-01 02:26:39,53.6
1415,2020-02-01 02:41:39,53.6
1416,2020-02-01 02:56:39,53.6
1417,2020-02-01 03:11:39,53.6
1418,2020-02-01 03:26:39,53.6
1419,2020-02-01 03:41:39,53.6
1420,2020-02-01 03:56:39,53.6
1421,2020-02-01 04:11:39,53.6
1422,2020-02-01 04:26:39,53.4
1423,2020-02-01 04:41:39,53.4
1424,2020-02-01 04:56:39,53.4
1425,2020-02-01 05:11:39,53.4
1426,2020-02-01 05:26:39,53.4
1427,2020-02-01 05:41:39,53.4
1428,2020-02-01 05:56:39,53.4
1429,2020-02-01 06:11:39,53.4
1430,2020-02-01 06:26:39,53.4
1431,2020-02-01 06:41:39,53.4
1432,2020-02-01 06:56:39,53.4
1433,2020-02-01 07:11:39,53.4
1434,2020-02-01 07:26:39,53.4
1435,2020-02-01 07:41:39,53.4
1436,2020-02-01 07:56:39,53.4
1437,2020-02-01 08:11:39,53.4
1438,2020-02-01 08:26:39,53.4
1439,2020-02-01 08:41:39,53.4
1440,2020-02-01 08:56:39,53.4
1441,2020-02-01 09:11:39,53.4
1442,2020-02-01 09:26:39,53.6
1443,2020-02-01 09:41:39,53.6
1444,2020-02-01 09:56:39,53.6
